AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label
2.646428571428570131e-01,4.764285714285714790e-01,7.571626984126985649e-01,4.226190476190477829e-02,2.284920634920634686e-01,1.681944444444444797e-01,1.246031746031746185e-01,6.820039682539678072e-01,5.612103174603174649e-01,5.507142857142857117e-01,1.576785714285716122e-01,9.996428571428576104e-01,1.560119047619047683e-01,5.115079365079362034e-02,6.468849206349206460e-01,3.986706349206345923e-01,2.715873015873015994e-01,1.706349206349206393e-01,1.904761904761904656e-01,8.928571428571429047e-01,1.507936507936507853e-01,4.583333333333333148e-01,2.480158730158730229e-01,0.000000000000000000e+00,3.690476190476190688e-01,2.658730158730158721e-01,8.869047619047618625e-01,1.130952380952380959e-01,3.373015873015873245e-01,2.599206349206349409e-01,1.924603174603174705e-01,2.242063492063492147e-01,1.825396825396825295e-01,1.984126984126984017e-02,2.559523809523809312e-01,0.000000000000000000e+00
3.118914185639229397e-01,1.895621716287216318e-01,2.234413309982488938e-01,8.822241681260950541e-02,1.107793345008757507e-01,2.878721541155863095e-01,1.133800350262697959e-01,5.683099824868639294e-01,9.946584938704038092e-02,4.065849387040276208e-01,3.835989492119090127e-01,6.118126094570931484e-01,1.799737302977233722e-01,4.250700525394045526e-01,3.427670753064791520e-01,6.931173380035011711e-01,2.003590192644482959e-01,2.705779334500875710e-01,1.681260945709281973e-01,3.126094570928196203e-01,6.812609457092819731e-01,1.558669001751313565e-01,1.462346760070052654e-01,1.190893169877408064e-01,1.567425569176882638e-01,1.637478108581436054e-01,4.299474605954465845e-01,2.381786339754816129e-01,6.068301225919439101e-01,2.285464098073555217e-01,2.031523642732049051e-01,2.075306479859894970e-01,1.812609457092819731e-01,0.000000000000000000e+00,1.024518388791593737e-01,0.000000000000000000e+00
2.134158415841584111e-01,2.245792079207919734e-01,1.486138613861386348e-01,3.603960396039602998e-02,2.054455445544554199e-02,2.394554455445543073e-01,6.465346534653465538e-02,1.520544554455444952e-01,1.923267326732673241e-02,3.353217821782178421e-01,1.027227722772277169e-01,4.799257425742576855e-01,1.557425742574256866e-01,1.140594059405940497e-01,1.192846534653464241e+00,9.505693069306924148e-01,1.211633663366336877e-01,1.856435643564356419e-01,3.638613861386138515e-01,4.430693069306930743e-01,5.321782178217822068e-01,0.000000000000000000e+00,3.836633663366336711e-01,7.425742574257425399e-03,2.475247524752475364e-02,0.000000000000000000e+00,7.103960396039603609e-01,3.341584158415841777e-01,1.980198019801980291e-01,2.896039603960395836e-01,2.128712871287128661e-01,1.559405940594059403e-01,1.262376237623762387e-01,4.207920792079208189e-02,4.084158415841583900e-01,0.000000000000000000e+00
1.402807775377970523e-01,7.984881209503236210e-02,7.310475161987048942e-01,3.786177105831532719e-02,5.360583153347731056e-01,2.241360691144706763e-01,1.742332613390928653e-01,3.134989200863926295e-01,2.577645788336934696e-01,2.852375809935203677e-01,2.441360691144708051e-01,9.832721382289396628e-01,1.182829373650107901e-01,8.151187904967607811e-02,4.663714902807777340e-01,9.886069114470845687e-01,1.424946004319654624e-01,4.103671706263498781e-02,2.213822894168466504e-01,5.658747300215982712e-01,3.023758099352051934e-02,3.693304535637149111e-01,6.587473002159827118e-02,3.239740820734341442e-01,4.319654427645788601e-03,1.295896328293736494e-02,6.144708423326133984e-01,4.848812095032397629e-01,4.438444924406047543e-01,1.457883369330453538e-01,5.615550755939524574e-02,3.347732181425486231e-02,2.699784017278617637e-02,0.000000000000000000e+00,2.159827213822894301e-03,0.000000000000000000e+00
2.073399999999999965e-01,1.586900000000002198e-01,4.970199999999993512e-01,7.179000000000008985e-02,3.794000000000005007e-02,2.493999999999999273e-01,7.474999999999996925e-02,2.176800000000002067e-01,1.913700000000001511e-01,6.646999999999995135e-01,6.792099999999996474e-01,1.627799999999997693e+00,2.461799999999998434e-01,2.287000000000000977e-01,6.209299999999998709e-01,7.075099999999997502e-01,2.561399999999999788e-01,3.180000000000000049e-01,5.220000000000000195e-01,7.179999999999999716e-01,1.630000000000000060e-01,3.099999999999999978e-02,6.500000000000000222e-02,1.170000000000000068e-01,7.199999999999999456e-02,2.119999999999999940e-01,2.479999999999999982e-01,5.110000000000000098e-01,2.590000000000000080e-01,2.839999999999999747e-01,7.699999999999999900e-02,2.590000000000000080e-01,2.399999999999999911e-01,1.310000000000000053e-01,3.930000000000000160e-01,0.000000000000000000e+00
1.006044968669370931e-01,1.536122373755988979e-01,5.032805012900841701e-01,6.527828971618142295e-02,1.006266126059712383e-03,3.336896424622190493e-02,3.638776262440108350e-02,2.018835237744193156e-01,6.492075193512711340e-02,4.629192775525253073e-02,2.450866199778842514e-01,8.361444894950232909e-01,1.433689642462218083e-01,1.454367858459270912e-01,4.242720235901214498e-01,4.773092517508281118e-01,1.459638776262437432e-01,9.325469959454478486e-02,2.078879469222263132e-01,9.926280869885735214e-01,1.256911168448212324e-01,0.000000000000000000e+00,3.866568374493181137e-01,9.030593438997419620e-02,1.002580169553999312e-01,2.727607814227792082e-02,1.009952082565425679e-01,5.182454847032804679e-01,4.028750460744563444e-01,3.464799115370438554e-02,3.354220420199041652e-02,2.174714338370807298e-01,1.315886472539624097e-01,7.740508661997788295e-03,5.565794323626981066e-02,0.000000000000000000e+00
1.253094462540716714e-01,1.277035830618893086e-01,2.836970684039087920e-01,5.459283387622147071e-02,3.943811074918564946e-02,1.558306188925083491e-01,6.350977198697066450e-02,2.856270358306189916e-01,7.860749185667750827e-02,5.923452768729629003e-01,3.418403908794783175e-01,6.111889250814322994e-01,1.924185667752445761e-01,1.409934853420197753e-01,4.033631921824102906e-01,7.167589576547225283e-01,2.365146579804560112e-01,1.791530944625407129e-01,2.581433224755700362e-01,6.270358306188924535e-01,3.330618892508143136e-01,0.000000000000000000e+00,1.140065146579804546e-02,8.143322475570032720e-03,1.140065146579804546e-02,1.791530944625407268e-02,6.294788273615634644e-01,2.557003257328990253e-01,2.605863192182410540e-02,1.026058631921824144e-01,3.729641693811074910e-01,1.579804560260586188e-01,1.881107491856677527e-01,6.351791530944625452e-02,1.864820846905537455e-01,0.000000000000000000e+00
1.026902887139108239e-01,7.190288713910758522e-02,2.692125984251967918e-01,1.274540682414697923e-01,6.469816272965878828e-03,1.632545931758530577e-02,1.102099737532808432e-01,1.674540682414698070e-02,2.916010498687664210e-02,1.539370078740157632e-01,1.234776902887138594e-01,3.058005249343835330e-01,7.083989501312334958e-02,9.891076115485562814e-02,1.748425196850395824e-01,2.013385826771653675e-01,2.192125984251969972e-01,2.230971128608923854e-02,2.664041994750656062e-01,3.674540682414698112e-02,8.635170603674540146e-01,0.000000000000000000e+00,1.049868766404199460e-02,2.230971128608923854e-02,1.312335958005249326e-02,0.000000000000000000e+00,7.139107611548556331e-01,1.968503937007873988e-02,1.745406824146981672e-01,3.937007874015747977e-03,9.186351706036745002e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.254593175853018328e-01,0.000000000000000000e+00
9.667296276308638692e-02,8.956826767404200973e-02,3.255693470048562910e-01,7.095790609821912842e-02,2.450080949811119652e-02,1.260496492174845995e-01,4.029951430113335592e-02,2.430113329735565306e-02,2.182406907717215905e-02,1.758985429033992076e-01,1.240663788451156213e-01,5.098596869940614784e-01,6.833513221802496596e-02,5.080140313005925695e-02,3.432595790609814235e-01,2.764840798704794045e-01,2.150566648677813275e-01,1.308688613059902917e-01,3.383702104695088808e-01,3.656233135456017358e-01,2.104695089044792203e-02,0.000000000000000000e+00,1.133297355639503561e-02,0.000000000000000000e+00,5.396654074473826272e-04,0.000000000000000000e+00,5.080949811117106973e-01,3.480841878035617620e-02,2.039935240151106444e-01,2.860226659471127794e-02,4.317323259579061018e-03,1.869940636805180745e-01,1.888828926065839325e-02,0.000000000000000000e+00,2.234214786832164068e-01,0.000000000000000000e+00
1.827535159141375487e-01,1.870318282753516415e-01,1.310444115470023041e+00,3.307179866765357079e-02,8.022205773501110693e-02,1.130273871206512598e-01,1.472316802368616173e-01,4.558105107327904693e-02,7.423390081421173126e-02,6.227683197631382894e-01,3.377794226498889718e-01,7.562176165803107253e-01,1.474907475943745272e-01,8.536639526276836032e-02,4.668615840118424121e-01,6.606365655070315368e-01,2.507994078460401566e-01,7.549962990377498406e-02,3.597335307179866937e-01,9.792746113989637680e-01,4.441154700222058049e-02,4.367135455218356527e-02,4.885270170244263715e-02,6.883789785344189560e-02,8.882309400444115058e-03,0.000000000000000000e+00,1.643227239082161451e-01,3.212435233160621517e-01,2.931162102146558368e-01,1.036269430051813406e-01,1.058475203552923793e-01,1.450777202072538741e-01,1.036269430051813510e-02,0.000000000000000000e+00,2.176165803108808250e-01,0.000000000000000000e+00
1.863600782778865594e-01,1.515264187866927348e-01,7.363992172211333287e-01,9.213307240704501910e-02,6.769080234833664556e-02,8.992172211350299427e-02,4.667318982387479165e-02,2.182191780821917670e-01,1.125636007827787999e-01,1.491976516634050953e-01,2.105675146771037454e-01,6.479647749510764054e-01,9.487279843444222649e-02,8.168297455968694110e-02,3.723679060665363583e-01,5.540508806262225416e-01,3.363209393346377474e-01,1.526418786692759211e-01,4.520547945205479201e-01,7.612524461839530465e-01,2.739726027397260122e-02,0.000000000000000000e+00,2.935420743639921559e-02,7.827788649706457491e-03,1.174168297455968624e-02,4.109589041095890183e-02,1.663405088062622217e-01,1.643835616438356073e-01,1.232876712328767055e-01,9.001956947162426115e-02,2.348336594911937247e-02,1.663405088062622217e-01,9.197651663405087552e-02,1.956947162426614373e-02,1.330724070450097773e-01,0.000000000000000000e+00
2.277087646652865560e-01,2.492063492063492092e-01,8.803450655624573962e-01,8.370600414078674389e-02,8.890269151138717463e-02,2.007384403036577281e-01,7.278122843340235903e-02,3.334644582470665530e-01,5.418012422360242164e-01,4.036024844720499383e-01,2.131055900621115495e-01,9.013871635610751776e-01,1.427605244996550116e-01,8.824706694271912399e-02,3.899723947550033931e-01,5.787577639751557701e-01,1.780469289164941515e-01,2.015182884748102088e-01,3.278122843340234849e-01,8.267770876466529195e-01,1.297446514837819198e-01,8.350586611456176089e-02,1.884057971014492794e-01,3.450655624568668006e-03,1.449275362318840632e-01,2.311939268461007668e-01,3.961352657004830746e-01,2.498274672187715539e-01,2.546583850931676829e-01,1.449275362318840632e-01,2.132505175983436807e-01,2.394755003450655673e-01,1.808143547273982077e-01,5.659075224292615253e-02,1.752933057280883500e-01,0.000000000000000000e+00
2.620565552699228862e-01,1.222107969151670359e-01,3.851928020565558164e-01,5.835475578406170566e-02,1.742416452442160091e-01,6.576863753213370023e-01,1.392544987146529800e-01,1.828277634961440468e-01,1.686889460154241682e-01,3.004884318766065654e-01,5.066066838046272558e-01,7.716709511568125013e-01,3.872236503856043011e-01,1.689717223650385736e-01,7.062724935732646037e-01,1.125861182519280357e+00,2.577377892030848772e-01,1.542416452442159358e-01,4.138817480719794162e-01,2.390745501285347074e-01,5.475578406169665513e-01,1.491002570694087426e-01,4.498714652956298243e-01,1.542416452442159358e-02,2.159383033419023101e-01,3.084832904884318716e-02,3.650385604113110527e-01,5.012853470437017567e-01,2.082262210796915203e-01,2.287917737789203210e-01,2.802056555269922811e-01,1.336760925449871351e-01,1.311053984575835385e-01,5.141388174807198091e-02,5.115681233933161431e-01,0.000000000000000000e+00
2.788486036256735967e-01,2.560264576188141517e-01,2.099951004409601474e-01,2.322390984811366632e-01,4.825575698187165724e-02,2.703233708966186200e-01,4.009309162175409696e-02,7.470847623713866570e-02,1.449289563939246683e-01,1.115678588926996145e-01,1.914061734443896767e-01,6.953356197942183181e-01,2.462077413032827677e-01,2.193140617344439547e-01,7.198432141107289350e-01,5.563596276335127655e-01,1.207251347378736350e-01,3.968642822146006832e-02,1.749142577168054935e-01,2.405683488486036192e-01,6.305732484076432831e-01,2.792748652621264080e-02,2.572268495835374758e-01,1.959823615874571254e-03,0.000000000000000000e+00,2.106810387065164228e-02,7.349338559529641768e-02,2.400783929446349829e-01,3.184713375796178192e-01,9.750122488975991597e-02,1.724644781969622842e-01,3.174914257716805466e-01,8.280254777070063243e-02,0.000000000000000000e+00,8.035276825085742314e-02,0.000000000000000000e+00
2.219811320754716821e-01,1.989622641509433409e-01,2.361635220125786194e-01,7.638993710691824313e-02,2.198238993710693867e-01,3.647232704402514347e-01,1.164528301886793710e-01,1.324213836477988182e-01,1.488364779874214450e-01,4.656415094339620420e-01,4.014150943396230242e-01,8.594905660377355483e-01,2.604968553459120484e-01,2.346855345911948443e-01,6.314528301886797035e-01,8.458301886792451985e-01,1.984654088050313847e-01,1.591194968553459044e-01,3.911949685534591437e-01,4.176100628930817793e-01,4.647798742138364858e-01,1.465408805031446493e-01,1.572327044025157161e-01,9.308176100628930139e-02,6.792452830188679125e-02,1.672955974842767202e-01,6.031446540880502916e-01,2.710691823899371022e-01,1.226415094339622647e-01,1.817610062893081635e-01,2.981132075471698006e-01,8.742138364779873660e-02,1.647798742138364692e-01,1.125786163522012606e-01,3.509433962264150719e-01,0.000000000000000000e+00
3.248807542983907504e-01,3.335829173599548225e-01,3.133388796450359282e-01,8.636161952301735223e-02,1.346810870770937252e-01,2.169273433166943044e-01,6.595673876871886721e-02,2.963560732113141305e-01,5.872767609539659706e-01,6.055962285080419560e-01,2.921852468108700474e-01,6.971991125901257913e-01,1.756516916250691618e-01,1.945368829728229554e-01,5.211869107043807237e-01,9.069717138103148280e-01,1.441153632834168419e-01,2.207432057681641691e-01,2.750970604547975373e-01,3.727121464226289538e-01,2.839711591791458933e-01,8.319467554076538651e-02,1.663893510815307730e-01,6.378258458125346531e-02,1.968940654464780837e-01,3.261231281198003207e-01,7.448696616749861388e-01,2.601220188574597802e-01,1.919023849140321647e-01,1.436494731003882530e-01,2.196339434276206315e-01,1.325568496949528496e-01,1.974486966167498525e-01,8.264004437049361773e-02,3.893510815307820172e-01,0.000000000000000000e+00
4.750598802395200049e-01,1.399476047904190668e-01,5.252170658682642213e-01,1.074026946107785319e-01,4.362275449101796210e-02,1.792739520958085975e-01,3.923652694610778313e-02,1.658458083832335395e-01,2.137275449101796176e-01,3.713473053892212827e-01,2.242215568862273023e-01,4.041242514970057043e-01,8.127245508982031130e-02,8.533682634730542504e-02,4.138772455089823055e-01,7.277994011976045563e-01,1.350523952095807889e-01,3.143712574850299202e-01,4.071856287425149601e-01,8.270958083832334884e-01,3.083832335329341201e-01,3.592814371257484901e-02,1.422155688622754599e-01,0.000000000000000000e+00,8.757485029940119403e-02,6.511976047904191600e-02,2.282934131736527039e-01,1.646706586826347241e-01,1.324850299401197640e-01,1.803892215568862201e-01,7.934131736526946199e-02,1.272455089820359320e-01,3.285928143712574800e-01,1.773952095808383200e-01,3.106287425149700798e-01,0.000000000000000000e+00
4.322140522875817514e-01,1.898774509803921595e-01,2.996323529411764053e-01,7.509803921568640461e-02,7.913398692810449941e-02,1.650408496732028163e-01,9.771241830065363621e-02,2.586519607843136837e-01,9.951797385620914094e-02,9.185212418300640058e-01,3.056290849673197751e-01,7.582434640522868197e-01,2.123774509803922350e-01,2.394934640522874414e-01,3.745016339869282063e-01,6.680637254901946598e-01,2.459967320261439439e-01,2.761437908496732208e-01,2.124183006535947660e-01,6.176470588235294379e-01,2.385620915032679867e-01,0.000000000000000000e+00,8.088235294117647467e-02,2.336601307189542509e-01,1.143790849673202541e-02,0.000000000000000000e+00,5.351307189542483522e-01,4.803921568627451122e-01,5.073529411764705621e-01,2.883986928104574909e-01,5.228758169934640682e-02,1.830065359477124065e-01,1.151960784313725422e-01,0.000000000000000000e+00,3.619281045751633896e-01,0.000000000000000000e+00
3.808055413032321312e-01,1.632786044125191516e-01,4.566649563878910634e-01,1.188199076449460573e-01,1.225038481272448521e-01,2.234171369933297124e-01,1.253052847614161691e-01,3.379835813237552222e-01,2.723396613648028652e-01,3.444638276038990976e-01,3.104925602873259693e-01,8.392303745510520940e-01,2.582863006670084172e-01,2.958132375577215978e-01,4.508158029758844720e-01,8.550949204720370567e-01,2.143509492047204201e-01,1.472550025654181527e-01,2.195997947665469519e-01,3.832734735761929024e-01,5.325808106721395818e-01,2.821959979476654570e-02,3.335043612108773425e-02,1.585428424833247862e-01,1.528989225243714833e-01,5.387378142637249540e-02,2.632119035402770701e-01,2.934838378655720836e-01,2.042072857875833758e-01,2.113904566444330391e-01,2.611595690097485711e-01,2.083119548486403183e-01,8.311954848640328020e-02,4.617752693689071430e-02,3.648024628014366333e-01,0.000000000000000000e+00
3.717788180222344474e-01,2.942480983031011132e-01,5.716559391456983441e-01,3.596840257460506146e-02,7.712112346401404916e-02,6.311878291398481666e-02,6.589233469865422854e-02,3.325980105324744529e-01,2.768402574605030586e-01,5.330836746635458923e-01,4.808718548858973429e-01,1.362153306026919308e+00,1.403452311293153232e-01,1.955471035693387150e-01,6.098829724985371792e-01,9.727384435342284474e-01,1.537682855471036725e-01,4.657694558221182057e-01,5.400819192510240008e-01,6.167349327091866673e-01,1.761263897015798718e-01,9.362200117027501614e-03,4.739613809245172421e-02,0.000000000000000000e+00,7.080163838502047391e-02,1.029842012873025126e-01,5.547103569338794893e-01,2.539496781743709741e-01,3.815096547688706652e-01,1.638385020479812826e-01,2.773551784669397446e-01,1.872440023405500253e-01,2.937390286717378451e-01,7.606787595084844519e-03,2.170860152135751786e-01,0.000000000000000000e+00
