AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label
3.377777777777777879e-01,3.599999999999999867e-01,2.977777777777777524e-01,4.444444444444444198e-01,1.111111111111111049e-01,1.866666666666666752e-01,0.000000000000000000e+00,1.199999999999999956e-01,8.888888888888888881e-03,4.222222222222222210e-01,5.155555555555555447e-01,3.200000000000000067e-01,2.177777777777777646e-01,3.022222222222222254e-01,2.399999999999999911e-01,7.555555555555555636e-02,1.333333333333333315e-01,3.200000000000000067e-01,5.000000000000000000e+00
4.740406320541760699e-01,4.740406320541760699e-01,8.239277652370202709e-01,9.706546275395033785e-02,0.000000000000000000e+00,6.772009029345372327e-03,3.160270880361173984e-02,9.706546275395033785e-02,0.000000000000000000e+00,2.957110609480812502e-01,5.304740406320541668e-01,1.760722347629796736e-01,2.799097065462753942e-01,2.234762979683972972e-01,2.121896162528216778e-01,1.331828442437923143e-01,6.320541760722347968e-02,3.905191873589164975e-01,5.000000000000000000e+00
1.398601398601398704e-01,1.108891108891108951e-01,2.967032967032967039e-01,6.993006993006993001e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.987012987012986898e-01,1.558441558441558406e-01,1.268731268731268791e-01,8.091908091908091294e-02,1.568431568431568335e-01,2.437562437562437456e-01,6.193806193806193627e-02,0.000000000000000000e+00,8.791208791208791895e-02,5.000000000000000000e+00
1.687763713080168634e-02,6.244725738396624815e-01,4.810126582278481111e-01,1.687763713080168704e-01,0.000000000000000000e+00,5.485232067510548842e-02,2.109704641350211018e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.181434599156118148e-01,3.206751054852320926e-01,1.561181434599156204e-01,3.417721518987341667e-01,2.742616033755274074e-01,1.687763713080168634e-02,6.329113924050633333e-02,1.139240506329113889e-01,2.489451476793249074e-01,5.000000000000000000e+00
4.196242171189978887e-01,5.031315240083507057e-01,5.511482254697286365e-01,5.198329853862212468e-01,6.263048016701461621e-03,1.169102296450939410e-01,1.210855949895615902e-01,1.022964509394572036e-01,0.000000000000000000e+00,5.678496868475991777e-01,3.841336116910229470e-01,1.920668058455114735e-01,1.858037578288100344e-01,5.553235908141962440e-01,4.029227557411273475e-01,2.400835073068893488e-01,0.000000000000000000e+00,3.590814196242171352e-01,5.000000000000000000e+00
1.233333333333333365e-01,3.766666666666666496e-01,8.383333333333333748e-01,9.833333333333332815e-02,1.666666666666666644e-02,2.999999999999999889e-02,1.166666666666666685e-01,7.333333333333333370e-02,7.166666666666667018e-02,5.066666666666667096e-01,4.533333333333333104e-01,3.449999999999999734e-01,5.500000000000000028e-02,1.400000000000000133e-01,1.799999999999999933e-01,7.166666666666667018e-02,3.666666666666666685e-02,2.000000000000000111e-01,5.000000000000000000e+00
3.790613718411552369e-01,3.682310469314079571e-01,5.054151624548736121e-01,4.693140794223826795e-02,3.610108303249097601e-03,3.212996389891696891e-01,3.429602888086642765e-02,3.610108303249097601e-03,7.220216606498195203e-03,8.140794223826715026e-01,2.563176895306858993e-01,1.985559566787003516e-01,2.581227436823104737e-01,1.083032490974729194e-02,2.382671480144404330e-01,3.411552346570397298e-01,2.166064981949458387e-02,1.407942238267148038e-01,5.000000000000000000e+00
1.350000000000000089e-01,1.650000000000000078e-01,3.850000000000000089e-01,7.550000000000000044e-01,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000133e-01,4.000000000000000083e-02,2.550000000000000044e-01,3.449999999999999734e-01,2.049999999999999878e-01,1.049999999999999961e-01,1.100000000000000006e-01,4.000000000000000083e-02,0.000000000000000000e+00,1.600000000000000033e-01,5.000000000000000000e+00
2.142857142857142738e-01,3.571428571428571508e-01,6.428571428571429047e-01,6.428571428571429047e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857142461e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.285714285714285476e-01,2.142857142857142738e-01,0.000000000000000000e+00,2.857142857142856984e-01,1.071428571428571369e-01,0.000000000000000000e+00,3.214285714285714524e-01,5.000000000000000000e+00
2.326980942828485444e-01,4.744232698094282830e-01,9.147442326980942395e-01,5.416248746238715855e-02,9.127382146439318167e-02,1.003009027081243759e-01,3.610832497492477700e-02,6.920762286860582257e-02,1.514543630892677961e-01,3.039117352056168730e-01,2.096288866599799461e-01,2.106318956870611714e-01,1.213640922768304958e-01,1.213640922768304958e-01,2.306920762286860660e-01,1.123370110330993016e-01,0.000000000000000000e+00,1.614844533600802434e-01,5.000000000000000000e+00
2.527075812274368061e-01,4.933814681107099864e-01,6.016847172081829509e-01,2.178098676293622193e-01,9.025270758122744263e-02,1.155234657039711232e-01,8.062575210589650876e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.416365824308062793e-01,3.032490974729241673e-01,1.853188929001203245e-01,2.238267148014440322e-01,2.888086642599278081e-02,2.924187725631768875e-01,5.655836341756919489e-02,6.016847172081829336e-03,2.587244283995186467e-01,5.000000000000000000e+00
4.000000000000000083e-02,5.142857142857142766e-02,8.571428571428571508e-02,5.714285714285714281e-03,0.000000000000000000e+00,2.857142857142857054e-02,0.000000000000000000e+00,9.142857142857142849e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.857142857142857484e-02,1.942857142857142838e-01,7.428571428571428825e-02,6.285714285714286143e-02,6.285714285714286143e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.714285714285714371e-02,5.000000000000000000e+00
4.361702127659574657e-01,5.106382978723403854e-01,5.141843971631205878e-01,4.042553191489361430e-01,0.000000000000000000e+00,2.056737588652482185e-01,1.063829787234042562e-01,4.964539007092198808e-02,0.000000000000000000e+00,2.978723404255319007e-01,3.404255319148936088e-01,2.375886524822695134e-01,2.553191489361701927e-01,5.673758865248226813e-02,2.517730496453900457e-01,2.588652482269503396e-01,4.255319148936170109e-02,3.510638297872340496e-01,5.000000000000000000e+00
2.323232323232323204e-01,2.373737373737373757e-01,9.595959595959595578e-01,1.060606060606060635e-01,2.424242424242424310e-01,9.646464646464646409e-01,1.717171717171717127e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.070707070707070718e-01,5.555555555555555247e-02,6.565656565656566301e-02,1.161616161616161602e-01,5.454545454545454142e-01,2.171717171717171824e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
3.141025641025640969e-01,4.615384615384615641e-01,8.910256410256410797e-01,1.987179487179487059e-01,7.051282051282051211e-02,6.410256410256409687e-02,2.179487179487179516e-01,0.000000000000000000e+00,3.205128205128204844e-02,4.038461538461538547e-01,4.423076923076922906e-01,3.910256410256410242e-01,3.653846153846153633e-01,1.474358974358974395e-01,2.500000000000000000e-01,3.717948717948718063e-01,8.333333333333332871e-02,4.294871794871794601e-01,5.000000000000000000e+00
1.029702970297029646e-01,2.000000000000000111e-01,5.821782178217821402e-01,1.267326732673267342e-01,2.039603960396039473e-01,8.455445544554455184e-01,1.188118811881188064e-01,7.920792079207920888e-02,2.574257425742574115e-02,6.336633663366336711e-01,1.663366336633663456e-01,1.227722772277227703e-01,2.277227722772277307e-01,1.009900990099009965e-01,1.504950495049504899e-01,1.960396039603960472e-01,5.940594059405940319e-02,1.287128712871287162e-01,5.000000000000000000e+00
2.608695652173912971e-01,4.158790170132324882e-01,8.431001890359167694e-01,1.285444234404536923e-01,7.183364839319471284e-02,8.128544423440453581e-02,3.024574669187145640e-02,4.158790170132325298e-02,3.402646502835538628e-02,9.262759924385632893e-02,1.758034026465028488e-01,3.516068052930056975e-01,1.304347826086956486e-01,7.561436672967864099e-03,1.984877126654064350e-01,9.262759924385632893e-02,7.561436672967864099e-03,4.007561436672967825e-01,5.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
1.199999999999999956e-01,1.320000000000000062e-01,9.160000000000000364e-01,1.239999999999999991e-01,0.000000000000000000e+00,5.600000000000000117e-02,1.400000000000000133e-01,8.000000000000000167e-02,3.599999999999999728e-02,1.160000000000000059e-01,3.519999999999999796e-01,1.839999999999999969e-01,2.839999999999999747e-01,5.839999999999999636e-01,1.439999999999999891e-01,1.000000000000000056e-01,0.000000000000000000e+00,2.200000000000000011e-01,5.000000000000000000e+00
